path	course	id	title	characters	line_count	blank_line_count	max_consecutive_lines	block_count	max_block_characters	machine_audit	priority	recommended_action	projected_blank_line_count	layout_outcome	implementation_status	review_status	reviewer	reviewed_at	notes
public/kaoyan-english/lessons/e1/e1-1997.json	kaoyan-english	e1-1997	1997年考研英语一真题	22077	94	0	94	6	4346	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-1998.json	kaoyan-english	e1-1998	1998年考研英语一真题	22334	130	0	130	7	4008	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-1999.json	kaoyan-english	e1-1999	1999年考研英语一真题	23604	90	0	90	7	4075	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2000.json	kaoyan-english	e1-2000	2000年考研英语一真题	22432	99	0	99	6	3994	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2001.json	kaoyan-english	e1-2001	2001年考研英语一真题	23912	100	0	100	7	4059	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2002.json	kaoyan-english	e1-2002	2002年考研英语一真题	20176	120	0	120	6	3980	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2003.json	kaoyan-english	e1-2003	2003年考研英语一真题	20881	110	0	110	6	4202	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2004.json	kaoyan-english	e1-2004	2004年考研英语一真题	20703	126	0	126	6	3922	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2005.json	kaoyan-english	e1-2005	2005年考研英语一真题	26431	120	0	120	8	3835	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2006.json	kaoyan-english	e1-2006	2006年考研英语一真题	26675	125	0	125	9	3573	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	8	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2007.json	kaoyan-english	e1-2007	2007年考研英语一真题	25915	136	0	136	9	3724	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	8	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2008.json	kaoyan-english	e1-2008	2008年考研英语一真题	26177	135	0	135	8	3923	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2009.json	kaoyan-english	e1-2009	2009年考研英语一真题	25120	109	0	109	8	3752	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2010.json	kaoyan-english	e1-2010	2010年考研英语一真题	25797	104	0	104	8	4110	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2011.json	kaoyan-english	e1-2011	2011年考研英语一真题	25425	129	0	129	8	3868	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2012.json	kaoyan-english	e1-2012	2012年考研英语一真题	26461	119	0	119	8	3954	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2013.json	kaoyan-english	e1-2013	2013年考研英语一真题	25744	129	0	129	8	3887	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2014.json	kaoyan-english	e1-2014	2014年考研英语一真题	26311	118	0	118	7	4771	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2015.json	kaoyan-english	e1-2015	2015年考研英语一真题	26339	117	0	117	8	3850	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2016.json	kaoyan-english	e1-2016	2016年考研英语一真题	24787	39	0	39	9	3275	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	8	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2017.json	kaoyan-english	e1-2017	2017年考研英语一真题	25341	138	0	138	8	4186	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2018.json	kaoyan-english	e1-2018	2018年考研英语一真题	24819	136	0	136	7	4495	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2019.json	kaoyan-english	e1-2019	2019年考研英语一真题	25833	156	0	156	8	4323	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2020.json	kaoyan-english	e1-2020	2020年考研英语一真题	25410	107	0	107	13	2364	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	12	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2021.json	kaoyan-english	e1-2021	2021年考研英语一真题	26119	172	0	172	12	3516	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2022.json	kaoyan-english	e1-2022	2022年考研英语一真题	27068	183	0	183	12	3626	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2023.json	kaoyan-english	e1-2023	2023年考研英语一真题	26257	169	0	169	10	4046	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	9	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2024.json	kaoyan-english	e1-2024	2024年考研英语一真题	26951	155	0	155	12	3827	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2025.json	kaoyan-english	e1-2025	2025年考研英语一真题	26537	134	0	134	12	3473	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e1/e1-2026.json	kaoyan-english	e1-2026	2026年考研英语一真题	26259	167	0	167	12	3424	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2010.json	kaoyan-english	e2-2010	2010年考研英语二真题	24313	121	0	121	8	3547	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2011.json	kaoyan-english	e2-2011	2011年考研英语二真题	24329	155	0	155	8	3572	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2012.json	kaoyan-english	e2-2012	2012年考研英语二真题	24299	116	0	116	8	4134	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2013.json	kaoyan-english	e2-2013	2013年考研英语二真题	21016	119	0	119	7	3424	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2014.json	kaoyan-english	e2-2014	2014年考研英语二真题	23089	132	0	132	7	3872	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2015.json	kaoyan-english	e2-2015	2015年考研英语二真题	22973	139	0	139	7	3751	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2016.json	kaoyan-english	e2-2016	2016年考研英语二真题	23084	121	0	121	7	4136	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2017.json	kaoyan-english	e2-2017	2017年考研英语二真题	25073	171	0	171	31	1520	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	30	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2018.json	kaoyan-english	e2-2018	2018年考研英语二真题	22986	209	0	209	15	2472	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	14	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2019.json	kaoyan-english	e2-2019	2019年考研英语二真题	23702	173	0	173	14	2653	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	13	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2020.json	kaoyan-english	e2-2020	2020年考研英语二真题	22786	128	0	128	11	2986	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	10	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2021.json	kaoyan-english	e2-2021	2021年考研英语二真题	23038	121	0	121	11	3133	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	10	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2022.json	kaoyan-english	e2-2022	2022年考研英语二真题	23320	141	0	141	11	2963	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	10	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2023.json	kaoyan-english	e2-2023	2023年考研英语二真题	23772	136	0	136	12	3067	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2024.json	kaoyan-english	e2-2024	2024年考研英语二真题	24161	129	0	129	12	3084	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2025.json	kaoyan-english	e2-2025	2025年考研英语二真题	23452	115	0	115	11	3188	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	10	spacing_added	applied_frontend	resolved_frontend			
public/kaoyan-english/lessons/e2/e2-2026.json	kaoyan-english	e2-2026	2026年考研英语二真题	23886	158	0	158	12	3034	text_and_structure_present	P0	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/001.json	nce	nce1-001	Excuse Me	121	9	1	7	0	0	text_only	P3	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/003.json	nce	nce1-003	Sorry, Sir.	267	14	1	12	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/005.json	nce	nce1-005	Nice to Meet You.	399	22	1	20	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/007.json	nce	nce1-007	Are You a Teacher	300	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/009.json	nce	nce1-009	How Are You Today	246	16	1	14	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/011.json	nce	nce1-011	Is This Your Shirt	271	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/013.json	nce	nce1-013	A New Dress	259	15	1	13	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/015.json	nce	nce1-015	Your Passports, Please.	378	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/017.json	nce	nce1-017	How do you do	467	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/019.json	nce	nce1-019	Tired and Thirsty	319	16	1	14	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/021.json	nce	nce1-021	Which Book	160	10	1	8	0	0	text_only	P2	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/023.json	nce	nce1-023	Which Glasses	178	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/025.json	nce	nce1-025	Mrs. Smith's Kitchen	386	14	1	12	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/027.json	nce	nce1-027	Mrs. Smith's Living Room	475	15	1	13	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/029.json	nce	nce1-029	Come In, Amy.	263	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/031.json	nce	nce1-031	Where's Sally	348	16	1	14	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/033.json	nce	nce1-033	A Fine Day	392	12	1	10	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/035.json	nce	nce1-035	Our Village	544	17	1	15	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/037.json	nce	nce1-037	Making a Bookcase	441	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/039.json	nce	nce1-039	Don't Drop It	387	14	1	12	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/041.json	nce	nce1-041	Penny's Bag	355	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/043.json	nce	nce1-043	Hurry Up	464	19	1	17	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/045.json	nce	nce1-045	The Boss's Letter	416	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/047.json	nce	nce1-047	A Cup of Coffee	298	16	1	14	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/049.json	nce	nce1-049	At the Butcher's	461	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/051.json	nce	nce1-051	A Pleasant Climate	572	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/053.json	nce	nce1-053	An Interesting Climate	660	17	1	15	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/055.json	nce	nce1-055	The Sawyer Family	656	17	1	15	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/057.json	nce	nce1-057	An Unusual Day	739	16	1	14	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/059.json	nce	nce1-059	Is That All	470	21	1	19	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/061.json	nce	nce1-061	A Bad Cold	453	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/063.json	nce	nce1-063	Thank You, Doctor.	648	22	1	20	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/065.json	nce	nce1-065	Not a Baby	581	24	1	22	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/067.json	nce	nce1-067	The Weekend	533	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/069.json	nce	nce1-069	The Car Race	635	17	1	15	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/071.json	nce	nce1-071	He's Awful	704	21	1	19	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/073.json	nce	nce1-073	The Way to King Street	563	17	1	15	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/075.json	nce	nce1-075	Uncomfortable Shoes	604	21	1	19	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/077.json	nce	nce1-077	Terrible Toothache	565	21	1	19	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/079.json	nce	nce1-079	Carol's Shopping List	609	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/081.json	nce	nce1-081	Roast Beef and Potatoes	502	25	1	23	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/083.json	nce	nce1-083	Going on Holiday	655	26	1	24	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/085.json	nce	nce1-085	Paris in the Spring.	470	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/087.json	nce	nce1-087	A Car Crash	557	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/089.json	nce	nce1-089	For Sale	590	23	1	21	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/091.json	nce	nce1-091	Poor Ian	597	22	1	20	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/093.json	nce	nce1-093	Our New Neighbour	458	14	1	12	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/095.json	nce	nce1-095	Tickets, Please.	632	24	1	22	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/097.json	nce	nce1-097	A Small Blue Case	574	22	1	20	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/099.json	nce	nce1-099	Ow	418	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/101.json	nce	nce1-101	A Card From Jimmy	648	22	1	20	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/103.json	nce	nce1-103	The French Test	673	23	1	21	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/105.json	nce	nce1-105	Full of Mistakes	514	23	1	21	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/107.json	nce	nce1-107	It's Too Small.	632	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/109.json	nce	nce1-109	A Good Idea	556	25	1	23	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/111.json	nce	nce1-111	The Most Expensive Model	808	21	1	19	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/113.json	nce	nce1-113	Small Change	557	24	1	22	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/115.json	nce	nce1-115	Knock, Knock	624	26	1	24	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/117.json	nce	nce1-117	Tommy's Breakfast	673	14	1	12	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/119.json	nce	nce1-119	A True Story	757	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/121.json	nce	nce1-121	The Man in a Hat	586	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/123.json	nce	nce1-123	A Trip to Australia	560	23	1	21	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/125.json	nce	nce1-125	Tea for Two	522	22	1	20	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/127.json	nce	nce1-127	A Famous Actress	635	23	1	21	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/129.json	nce	nce1-129	Seventy Miles an Hour	724	24	1	22	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/131.json	nce	nce1-131	Don't be So Sure	659	21	1	19	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/133.json	nce	nce1-133	Sensational News	672	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/135.json	nce	nce1-135	The Latest Report	798	23	1	21	0	0	text_only	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/137.json	nce	nce1-137	A Pleasant Dream	751	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/139.json	nce	nce1-139	Is That You, John	771	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/141.json	nce	nce1-141	Sally's First Train Ride	849	17	1	15	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce1/143.json	nce	nce1-143	A Walk Through the Woods	770	12	1	10	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/001.json	nce	nce2-001	A Private Conversation	565	18	1	16	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/002.json	nce	nce2-002	Breakfast or Lunch	553	20	1	18	0	0	text_only	P2	manual_paragraph_boundaries	5	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/003.json	nce	nce2-003	Please Send Me a Card	534	13	1	11	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/004.json	nce	nce2-004	An Exciting Trip	523	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/005.json	nce	nce2-005	No Wrong Numbers	572	9	1	7	0	0	text_only	P3	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/006.json	nce	nce2-006	Percy Buttons	515	13	1	11	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/007.json	nce	nce2-007	Too Late	633	9	1	7	0	0	text_only	P3	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/008.json	nce	nce2-008	The Best and the Worst	585	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/009.json	nce	nce2-009	A Cold Welcome	596	15	1	13	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/010.json	nce	nce2-010	Not for Jazz	518	14	1	12	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/011.json	nce	nce2-011	One Good Turn Deserves Another	544	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/012.json	nce	nce2-012	Goodbye and Good Luck	532	12	1	10	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/013.json	nce	nce2-013	The Greenwood Boys	578	12	1	10	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/014.json	nce	nce2-014	Do You Speak English	584	15	1	13	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/015.json	nce	nce2-015	Good News	514	12	1	10	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/016.json	nce	nce2-016	A Polite Request	533	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/017.json	nce	nce2-017	Always Young	568	10	1	8	0	0	text_only	P2	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/018.json	nce	nce2-018	He Often does This	528	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/019.json	nce	nce2-019	Sold Out	628	17	1	15	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/020.json	nce	nce2-020	One Man in a Boat	612	15	1	13	0	0	text_only	P2	manual_paragraph_boundaries	4	spacing_added	applied_frontend	resolved_frontend			
public/nce/lessons/nce2/021.json	nce	nce2-021	Mad or Not	593	11	1	9	0	0	text_only	P2	manual_paragraph_boundaries	3	spacing_added	applied_frontend	resolved_frontend			
